,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Education_type,Target,Income_type_Commercial associate,Income_type_Pensioner,Income_type_State servant,Income_type_Working,Family_status_Civil marriage,Family_status_Married,Family_status_Separated,Family_status_Single / not married,Family_status_Widow,Housing_type_House / apartment,Housing_type_Municipal apartment,Housing_type_With parents,Occupation_type_Accountants,Occupation_type_Core staff,Occupation_type_Drivers,Occupation_type_High skill tech staff,Occupation_type_Laborers,Occupation_type_Managers
5984,0,0,0,0,0,0,1,-0.5998634230400659,-1.3589971224382176,0.7046194933864356,-0.7829805380865804,2.0139370525761917,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3596,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,0.7646896570701974,1.8008245940352787,0.04479230396977468,0.4722973843188043,-1.6348178026313236,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6462,0,0,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.1363627981862304,-0.37501130669891847,-1.4787571971347473,0.4356015111686724,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
794,0,1,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,-1.3978362355452294,1.3475254480489876,1.1823319685755636,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3185,0,0,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.4042686749676263,-0.6923207088893222,1.7890197896986495,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2508,0,0,1,0,0,1,1,-0.5998634230400659,-0.18978993929664428,-0.016222470818706692,0.6222468144709219,-1.4820544135538942,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4888,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.46433883865138814,-0.46567113589617665,-0.230525267029017,0.7671595179839804,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
495,0,1,1,1,0,0,0,0.8957898831479156,0.979417243844929,1.0049703118052449,-0.6923207088893222,-0.19260727820882442,0.5279887682760632,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6709,0,1,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,0.5844791660189119,0.4409271560764055,-0.2222822259811493,-0.29961110029808485,0.6461430201911788,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
5925,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,-0.07629263450246855,-0.9189702818824678,1.4209091280467145,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2082,0,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.9773450897588964,-0.9189702818824678,-1.6572779146857173,-0.4826587498940362,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
217,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.2565031255537541,-0.23902156290303114,0.18021369261332132,0.6212394576928681,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
766,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.5568539439725634,0.07828783928737262,0.031838953751696285,0.6009487984216189,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
9700,1,1,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.7971345987076108,-0.23902156290303114,-1.6174758021974402,-0.47877330450166933,-0.8744975283571561,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2878,0,0,0,1,0,0,0,0.8957898831479156,0.979417243844929,0.52440900233515,-1.3722694278687588,-1.1591627199359782,-0.6147638932345104,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3904,0,0,0,0,0,1,0,-0.5998634230400659,-1.3589971224382176,1.0650404754890068,-0.4203412212975476,-1.5329257525921658,-0.5582090769678368,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
9654,1,1,1,1,0,0,0,0.8957898831479156,0.979417243844929,-0.49678378028880155,-0.23902156290303114,-1.1638730291061885,-0.7019705564854118,0.6461430201911788,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
2514,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.3053211302240542,1.3475254480489876,-0.006550065985517301,1.5749004434415859,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
889,0,0,1,1,1,0,0,2.3914431893358974,2.1486244269865025,-0.6769942713400872,0.03295792468874351,-1.4318896208911545,-0.15628133693521729,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1275,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3377660718614675,-1.1456198548756134,0.37569152317704807,0.5793629906862475,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8320,0,0,1,0,1,0,0,-0.5998634230400659,-1.3589971224382176,1.6657421123266254,-0.1483617337057729,0.01794354169957586,0.28191056009282656,0.6461430201911788,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
6974,0,1,0,1,0,0,0,0.8957898831479156,0.979417243844929,-0.49678378028880155,-0.1030318191071438,-1.156336534433852,-0.04014969131891805,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
9295,0,0,1,0,1,0,0,0.8957898831479156,0.979417243844929,0.8848299844377212,-0.23902156290303114,-1.2997654486667556,-0.1502373107693132,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6829,1,0,0,0,0,0,0,0.8957898831479156,0.979417243844929,0.52440900233515,-0.6923207088893222,-0.36264943925341536,-0.1498055946146058,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2654,0,1,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,0.4042686749676263,2.027474167028424,0.956708159322489,1.8814189132838637,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5819,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.9172749260751345,-0.23902156290303114,0.9701325404575885,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5460,0,0,1,0,0,1,0,0.8957898831479156,0.979417243844929,-0.6169241076563252,0.12361775388600173,-0.7340573173244986,-0.4576192129210051,-1.6348178026313236,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5815,1,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.2176257444939438,-0.9189702818824678,1.8787511793911558,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6738,1,0,1,1,1,0,0,-0.5998634230400659,-1.3589971224382176,1.0049703118052449,-0.7376506234879513,-0.6240715982000878,-0.050079162877189005,-1.6348178026313236,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1878,1,0,1,0,1,0,0,2.3914431893358974,0.979417243844929,1.365391293907816,-0.012371989909885592,0.09566364300804626,0.6782259901142497,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
487,0,1,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.0374152534426582,-0.37501130669891847,1.6107345876061896,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7424,0,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.2776959081777057,-0.9189702818824678,0.671734454524766,2.501795027598444,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5722,0,0,1,0,0,1,1,-0.5998634230400659,-0.18978993929664428,-0.2565031255537541,0.21427758308325995,1.2230761428978816,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1452,1,0,1,0,0,0,0,0.8957898831479156,-0.18978993929664428,0.7046194933864356,-0.012371989909885592,-0.3765448513055364,-0.0565549051978005,0.6461430201911788,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3115,0,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,-1.3978362355452294,-1.1456198548756134,0.6802130110311448,0.8828594474455724,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
6617,0,0,1,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.19643296186999226,-0.6016608796920639,-0.014557591574874481,0.7248513348226521,-1.6348178026313236,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8,0,0,1,0,0,0,0,0.8957898831479156,-0.18978993929664428,1.0049703118052449,-0.6923207088893222,-1.1831852967040508,-0.1938406423947639,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3267,1,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.46433883865138814,-0.6243258369913786,0.37333636859194363,-0.6376448494340043,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9009,0,1,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,0.10391785654881702,-0.8600413929042499,0.6922242994151812,1.9897796681154292,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4974,1,0,1,1,1,0,0,-0.5998634230400659,-1.3589971224382176,-1.2776959081777057,0.8942263020626966,-0.6144154644011565,-0.4653901037057389,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8570,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.16398802023257888,-0.6016608796920639,-1.3824313746039467,-0.7934943812833875,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4617,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.0650404754890068,1.8008245940352787,0.7249609481481427,3.635481649860161,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4724,1,1,1,0,1,1,0,-0.5998634230400659,-0.18978993929664428,0.52440900233515,0.21427758308325995,1.1248661966989972,0.6259883353946506,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9153,0,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,0.7646896570701974,-0.9189702818824678,-1.025154424043495,0.5456891306190679,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3783,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.7971345987076108,-0.23902156290303114,1.3563778924148335,-0.8932208130208044,0.6461430201911788,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3787,0,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,-0.49678378028880155,-0.9189702818824678,-0.5760264446639429,0.5629577768073649,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6957,0,0,1,1,1,0,0,2.3914431893358974,2.1486244269865025,1.8459526033779108,-0.37501130669891847,-0.4380143859767807,0.31774300093354346,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7569,1,1,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,0.7646896570701974,-1.0549600256783551,0.5146456436982523,0.08375284508211507,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3070,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.3766434529212778,-0.6923207088893222,1.901125147949655,0.04662525577727589,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1852,1,1,1,0,0,0,0,2.3914431893358974,2.1486244269865025,1.5456017849591015,0.4409271560764055,-0.5303364457129031,-0.6484377533016902,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4377,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,1.6657421123266254,-0.46567113589617665,-0.24253655541305338,1.4876937801906849,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6185,0,0,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,1.4254614575915778,-1.1456198548756134,1.5756427842881227,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4428,0,0,0,1,0,0,0,0.8957898831479156,0.979417243844929,-0.9773450897588964,-1.1456198548756134,-1.190957306834898,-0.6967899626289227,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7310,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.316573289237516,-0.9189702818824678,0.5824740957492809,1.4104165884980548,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7741,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.5568539439725634,-0.46567113589617665,0.9859120761777923,-0.15628133693521729,0.6461430201911788,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3731,0,1,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.8848299844377212,-0.012371989909885592,1.874747416596477,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2930,0,0,1,1,1,0,0,-0.5998634230400659,-1.3589971224382176,-0.737064435023849,-0.012371989909885592,-1.6151206476123352,-0.11095114069093681,-1.6348178026313236,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
8398,0,0,0,0,1,0,1,-0.5998634230400659,-0.18978993929664428,0.7646896570701974,-0.9189702818824678,1.473429075294559,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4871,1,1,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.49678378028880155,-0.012371989909885592,-0.45261634440443327,-0.802992136686951,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5530,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.157555580810182,-0.23902156290303114,1.7626420583454716,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1950,0,1,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,1.1851808028565305,0.21427758308325995,1.824582623933737,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1658,0,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-0.737064435023849,-0.4792701102757654,-0.32873521322790195,-0.044898569020699754,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4372,1,1,0,0,0,1,0,-0.5998634230400659,-0.18978993929664428,0.2841283476001026,-0.6243258369913786,0.3650933275440753,-0.6147638932345104,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
6909,1,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-1.578046726596515,-0.6923207088893222,-0.38478789235340466,0.10706551743631643,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5741,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,1.3053211302240542,-0.012371989909885592,0.18986982641225206,-0.3246506372711159,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
9089,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.1251106391727685,-0.9189702818824678,-1.3082440051731348,-0.20420183010774226,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6684,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.944900148121483,-0.23902156290303114,0.9840279525097089,-0.1299466514980639,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1537,0,0,1,0,0,1,0,0.8957898831479156,0.979417243844929,-0.2565031255537541,-1.1456198548756134,-1.477108588925174,-0.6743407225841361,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6416,0,0,0,1,1,0,0,0.8957898831479156,0.979417243844929,-0.737064435023849,-1.009630111079726,-1.660339615646354,-0.7991066912945841,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5651,0,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.5568539439725634,0.21427758308325995,-0.5190317037043982,0.3609146164042866,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
4793,1,0,1,1,1,0,0,-0.5998634230400659,-1.3589971224382176,-0.6769942713400872,-0.23902156290303114,-1.7889310559930955,-0.24176113556728898,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
3212,0,0,0,0,0,0,1,-0.5998634230400659,-1.3589971224382176,1.7258122760103871,-0.7376506234879513,1.457885055032865,-0.8932208130208044,0.6461430201911788,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
501,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-1.2176257444939438,-0.46567113589617665,-0.5936901040522314,-0.11742688301154845,-1.6348178026313236,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9495,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.3441985112838645,-0.23902156290303114,-0.4825268076352686,1.8727845901897149,-0.8744975283571561,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
3646,0,0,0,0,0,0,0,0.8957898831479156,0.979417243844929,0.52440900233515,-0.1483617337057729,-0.7458330902500245,-0.8284633898146896,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8757,1,0,0,1,0,0,0,-0.5998634230400659,-1.3589971224382176,1.1251106391727685,-0.9189702818824678,-1.434715806393281,-0.8198290667205408,0.6461430201911788,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6962,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.10391785654881702,-0.012371989909885592,-0.5030166525256832,0.4062448126485671,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5884,0,0,1,0,1,0,1,-0.5998634230400659,-1.3589971224382176,0.7646896570701974,-0.46567113589617665,1.0527984663947794,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7106,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-1.3978362355452294,-0.6923207088893222,-0.6535110305139016,-0.8509126298594759,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4401,0,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-1.157555580810182,-0.012371989909885592,0.18115575444736334,1.064180232422694,0.6461430201911788,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
7643,1,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.944900148121483,0.8942263020626966,-0.17776980432266198,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7390,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.49678378028880155,-0.012371989909885592,0.11733106519101337,0.2939986124246347,-1.6348178026313236,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8692,0,0,0,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.2565031255537541,-0.012371989909885592,-0.5449384041405549,2.1365631607159563,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6273,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.365391293907816,-0.6923207088893222,0.557509457147166,4.194554070206286,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
709,1,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.19643296186999226,-0.32968139210028935,0.6354650739141464,1.2714039866822613,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6730,0,1,0,0,0,0,0,0.8957898831479156,0.979417243844929,1.2452509665402922,-0.46567113589617665,-1.3857285910230936,-0.707151150341901,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7251,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,0.2841283476001026,-0.9189702818824678,1.4131371179158672,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4679,0,0,0,1,1,0,0,-0.5998634230400659,-1.3589971224382176,0.22405818391634075,-0.012371989909885592,-0.61135376344052,0.7701815310669325,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3036,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,0.7046194933864356,-1.1456198548756134,1.9220860237570911,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5446,0,1,1,0,1,1,0,0.8957898831479156,0.979417243844929,-1.157555580810182,4.520619469953025,0.6870429593279495,1.9340882841581704,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6982,1,1,0,0,0,0,0,2.3914431893358974,2.1486244269865025,1.7258122760103871,0.21427758308325995,-1.0070197337381852,-0.6946313818553855,-1.6348178026313236,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
6862,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.4367136166050397,-0.23902156290303114,0.00593225331554009,-0.289681628739814,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8383,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.2176257444939438,-0.6016608796920639,-1.4622711150390109,-0.1644839438746586,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1907,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,-0.07629263450246855,-0.9189702818824678,2.024770763667675,-0.8932208130208044,-0.11417725408298866,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
6831,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.5844791660189119,0.35026732687914724,0.24945523741541234,-0.26421037561207533,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8373,0,0,0,1,0,0,0,2.3914431893358974,2.1486244269865025,1.0049703118052449,-1.1002899402769841,-0.8419233973223144,0.0846162773915299,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2475,1,1,0,0,1,0,0,2.3914431893358974,2.1486244269865025,-0.2565031255537541,0.8942263020626966,-0.8068315940042479,0.5677066545091468,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2755,1,0,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,1.1851808028565305,-0.6016608796920639,-1.3376834374869488,-0.5897243562614795,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5024,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.49678378028880155,2.2541237400215697,0.3469586372387658,2.399478298932782,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1355,0,0,1,0,1,0,0,0.8957898831479156,0.979417243844929,-0.9773450897588964,0.4409271560764055,-0.06401583786208304,0.21585798842258935,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4071,0,0,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,-1.2176257444939438,-0.6923207088893222,-0.8004726766244636,0.8086042688358941,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3617,1,1,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.07629263450246855,-0.23902156290303114,-1.2385314294540222,-0.1321052322716011,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7340,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-1.2176257444939438,0.8942263020626966,0.2828984325239053,-0.4023595451184538,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6476,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.7046194933864356,0.4409271560764055,1.3029158833329464,1.985894222723063,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
404,1,1,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.1363627981862304,-0.6923207088893222,-0.1930783091258448,0.13167333825464003,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1772,1,1,0,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.4042686749676263,-0.23902156290303114,1.8015021089997063,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6252,0,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,0.52440900233515,0.8942263020626966,-0.08968702283972933,0.38379557260378067,-1.6348178026313236,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5662,0,0,1,0,0,1,0,0.8957898831479156,0.979417243844929,0.16398802023257888,-0.46567113589617665,-0.6386735566277397,-0.7429835911826178,-1.6348178026313236,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6810,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.8572047623913727,-0.23902156290303114,1.3617947479605752,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
7027,1,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.19643296186999226,-0.5563309650934349,1.2708857809755165,-0.10318024990620307,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2290,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.2176257444939438,-0.23902156290303114,-1.0023094245679751,-0.7986749751398767,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
865,1,0,0,0,0,0,0,0.8957898831479156,0.979417243844929,1.9660929307454347,-0.6923207088893222,-0.49453809601930443,-0.06044035059016737,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2474,1,1,1,0,1,0,0,0.8957898831479156,0.979417243844929,0.04384769286505517,0.4409271560764055,-0.7081506168883419,-0.5228083522818274,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
